CMDLINE /usr/bin/python cli.py train simple
MEM 4533.574219 1645127666.9273
MEM 4534.863281 1645127667.0276
MEM 4537.957031 1645127667.1279
MEM 4545.429688 1645127667.2282
MEM 4548.265625 1645127667.3286
MEM 4549.812500 1645127667.4289
MEM 4552.730469 1645127667.5292
MEM 4553.679688 1645127667.6294
MEM 4561.812500 1645127667.7297
MEM 4569.910156 1645127667.8299
MEM 4569.472656 1645127667.9302
MEM 4569.472656 1645127668.0304
MEM 4570.757812 1645127668.1308
MEM 4572.296875 1645127668.2312
MEM 4583.597656 1645127668.3315
MEM 4616.824219 1645127668.4317
MEM 4593.750000 1645127668.5319
MEM 4600.441406 1645127668.6323
MEM 4607.000000 1645127668.7325
MEM 4606.636719 1645127668.8328
MEM 4606.636719 1645127668.9329
MEM 4606.636719 1645127669.0332
MEM 4606.636719 1645127669.1336
MEM 4606.636719 1645127669.2338
MEM 4606.636719 1645127669.3342
MEM 4606.636719 1645127669.4345
MEM 4606.894531 1645127669.5348
MEM 4606.894531 1645127669.6351
MEM 4606.894531 1645127669.7355
MEM 4606.894531 1645127669.8358
MEM 4606.894531 1645127669.9361
MEM 4606.894531 1645127670.0364
MEM 4606.894531 1645127670.1367
MEM 4606.894531 1645127670.2370
MEM 4606.894531 1645127670.3373
MEM 4606.894531 1645127670.4377
MEM 4606.894531 1645127670.5380
MEM 4606.894531 1645127670.6383
MEM 4606.894531 1645127670.7386
MEM 4606.894531 1645127670.8390
MEM 4606.894531 1645127670.9392
MEM 4606.894531 1645127671.0395
MEM 4606.894531 1645127671.1398
MEM 4606.894531 1645127671.2401
MEM 4606.894531 1645127671.3404
MEM 4607.839844 1645127671.4407
MEM 4617.835938 1645127671.5410
MEM 4626.304688 1645127671.6414
MEM 4626.304688 1645127671.7418
MEM 4626.562500 1645127671.8421
MEM 4626.562500 1645127671.9424
MEM 4628.867188 1645127672.0427
MEM 4631.269531 1645127672.1429
MEM 4638.730469 1645127672.2433
MEM 4638.730469 1645127672.3436
MEM 4645.796875 1645127672.4438
MEM 4645.796875 1645127672.5440
MEM 4645.796875 1645127672.6444
MEM 4645.796875 1645127672.7448
MEM 4645.796875 1645127672.8451
MEM 4645.796875 1645127672.9454
MEM 4645.796875 1645127673.0457
MEM 4645.796875 1645127673.1460
MEM 4645.796875 1645127673.2463
MEM 4646.054688 1645127673.3467
MEM 4646.054688 1645127673.4470
MEM 4646.054688 1645127673.5472
MEM 4646.054688 1645127673.6475
MEM 4646.054688 1645127673.7478
MEM 4646.054688 1645127673.8481
MEM 4646.054688 1645127673.9483
MEM 4646.054688 1645127674.0485
MEM 4646.054688 1645127674.1489
MEM 4646.054688 1645127674.2492
MEM 4646.054688 1645127674.3495
MEM 4646.054688 1645127674.4498
MEM 4646.054688 1645127674.5501
MEM 4646.054688 1645127674.6504
MEM 4646.054688 1645127674.7508
MEM 4646.054688 1645127674.8511
MEM 4646.054688 1645127674.9515
MEM 4646.054688 1645127675.0518
MEM 4651.484375 1645127675.1522
MEM 4661.242188 1645127675.2524
MEM 4661.242188 1645127675.3526
MEM 4661.500000 1645127675.4530
MEM 4661.500000 1645127675.5533
MEM 4662.281250 1645127675.6537
MEM 4662.539062 1645127675.7540
MEM 4670.734375 1645127675.8543
MEM 4675.363281 1645127675.9547
MEM 4684.972656 1645127676.0550
MEM 4684.972656 1645127676.1553
MEM 4684.972656 1645127676.2556
MEM 4684.972656 1645127676.3559
MEM 4685.230469 1645127676.4562
MEM 4685.230469 1645127676.5566
MEM 4685.230469 1645127676.6568
MEM 4685.230469 1645127676.7571
MEM 4685.230469 1645127676.8575
MEM 4685.230469 1645127676.9577
MEM 4685.488281 1645127677.0580
MEM 4685.488281 1645127677.1583
MEM 4685.488281 1645127677.2586
MEM 4685.488281 1645127677.3589
MEM 4685.488281 1645127677.4592
MEM 4685.488281 1645127677.5595
MEM 4685.488281 1645127677.6599
MEM 4685.488281 1645127677.7602
MEM 4685.488281 1645127677.8605
MEM 4685.488281 1645127677.9608
MEM 4685.488281 1645127678.0611
MEM 4685.488281 1645127678.1614
MEM 4685.488281 1645127678.2617
MEM 4685.488281 1645127678.3621
MEM 4685.488281 1645127678.4623
MEM 4685.488281 1645127678.5627
MEM 4685.488281 1645127678.6630
MEM 4692.460938 1645127678.7634
MEM 4696.472656 1645127678.8637
MEM 4696.472656 1645127678.9639
MEM 4696.472656 1645127679.0643
MEM 4696.472656 1645127679.1646
MEM 4697.058594 1645127679.2649
MEM 4697.058594 1645127679.3652
MEM 4702.601562 1645127679.4655
MEM 4702.855469 1645127679.5658
MEM 4709.011719 1645127679.6661
MEM 4709.011719 1645127679.7663
MEM 4709.011719 1645127679.8666
MEM 4709.011719 1645127679.9671
MEM 4709.011719 1645127680.0674
MEM 4709.011719 1645127680.1677
MEM 4709.011719 1645127680.2680
MEM 4709.011719 1645127680.3684
MEM 4709.011719 1645127680.4687
MEM 4709.011719 1645127680.5690
MEM 4709.011719 1645127680.6692
MEM 4709.011719 1645127680.7696
MEM 4709.011719 1645127680.8699
MEM 4709.011719 1645127680.9701
MEM 4709.011719 1645127681.0705
MEM 4709.011719 1645127681.1708
MEM 4709.011719 1645127681.2710
MEM 4709.011719 1645127681.3713
MEM 4709.011719 1645127681.4716
MEM 4709.011719 1645127681.5719
MEM 4709.011719 1645127681.6722
MEM 4709.011719 1645127681.7725
MEM 4709.011719 1645127681.8729
MEM 4709.011719 1645127681.9732
MEM 4709.011719 1645127682.0735
MEM 4709.011719 1645127682.1738
MEM 4709.011719 1645127682.2741
MEM 4713.410156 1645127682.3744
MEM 4717.398438 1645127682.4746
MEM 4718.000000 1645127682.5749
MEM 4718.000000 1645127682.6752
MEM 4718.000000 1645127682.7755
MEM 4718.371094 1645127682.8758
MEM 4718.371094 1645127682.9760
MEM 4722.250000 1645127683.0763
MEM 4727.910156 1645127683.1765
MEM 4738.796875 1645127683.2768
MEM 4738.796875 1645127683.3770
MEM 4738.796875 1645127683.4772
MEM 4738.796875 1645127683.5774
MEM 4739.050781 1645127683.6778
MEM 4739.050781 1645127683.7781
MEM 4739.050781 1645127683.8785
MEM 4739.050781 1645127683.9787
MEM 4739.308594 1645127684.0791
MEM 4739.308594 1645127684.1794
MEM 4739.308594 1645127684.2796
MEM 4739.308594 1645127684.3799
MEM 4739.308594 1645127684.4802
MEM 4739.308594 1645127684.5805
MEM 4739.308594 1645127684.6808
MEM 4739.308594 1645127684.7811
MEM 4739.308594 1645127684.8814
MEM 4739.308594 1645127684.9817
MEM 4739.308594 1645127685.0819
MEM 4739.308594 1645127685.1822
MEM 4739.308594 1645127685.2825
MEM 4739.308594 1645127685.3828
MEM 4739.308594 1645127685.4831
MEM 4739.308594 1645127685.5834
MEM 4739.308594 1645127685.6836
MEM 4739.308594 1645127685.7840
MEM 4739.308594 1645127685.8843
MEM 4739.589844 1645127685.9846
MEM 4747.050781 1645127686.0849
MEM 4753.972656 1645127686.1852
MEM 4754.226562 1645127686.2855
MEM 4754.226562 1645127686.3858
MEM 4754.558594 1645127686.4861
MEM 4785.445312 1645127686.5863
MEM 4747.296875 1645127686.6866
MEM 4753.472656 1645127686.7869
MEM 4759.656250 1645127686.8872
MEM 4759.656250 1645127686.9875
MEM 4759.656250 1645127687.0878
MEM 4759.656250 1645127687.1881
MEM 4759.656250 1645127687.2885
MEM 4759.656250 1645127687.3888
MEM 4759.914062 1645127687.4891
MEM 4759.914062 1645127687.5894
MEM 4759.914062 1645127687.6896
MEM 4759.914062 1645127687.7900
MEM 4759.914062 1645127687.8903
MEM 4759.914062 1645127687.9905
MEM 4759.914062 1645127688.0908
MEM 4759.914062 1645127688.1911
MEM 4759.914062 1645127688.2914
MEM 4759.914062 1645127688.3917
MEM 4759.914062 1645127688.4920
MEM 4759.914062 1645127688.5923
MEM 4759.914062 1645127688.6926
MEM 4759.914062 1645127688.7929
MEM 4759.914062 1645127688.8932
MEM 4759.914062 1645127688.9935
MEM 4759.914062 1645127689.0939
MEM 4759.914062 1645127689.1942
MEM 4759.914062 1645127689.2945
MEM 4759.914062 1645127689.3948
MEM 4759.914062 1645127689.4951
MEM 4764.570312 1645127689.5954
MEM 4768.355469 1645127689.6957
MEM 4768.355469 1645127689.7959
MEM 4768.609375 1645127689.8963
MEM 4768.609375 1645127689.9966
MEM 4768.679688 1645127690.0969
MEM 4776.492188 1645127690.1973
MEM 4782.472656 1645127690.2977
MEM 4784.015625 1645127690.3980
MEM 4790.105469 1645127690.4983
MEM 4790.105469 1645127690.5986
MEM 4790.105469 1645127690.6989
MEM 4790.359375 1645127690.7993
MEM 4790.359375 1645127690.8996
MEM 4790.359375 1645127690.9999
MEM 4790.359375 1645127691.1002
MEM 4790.359375 1645127691.2005
MEM 4790.359375 1645127691.3008
MEM 4790.359375 1645127691.4010
MEM 4790.359375 1645127691.5014
MEM 4790.359375 1645127691.6017
MEM 4790.359375 1645127691.7019
MEM 4790.359375 1645127691.8023
MEM 4790.359375 1645127691.9026
MEM 4790.359375 1645127692.0028
MEM 4790.359375 1645127692.1031
MEM 4790.359375 1645127692.2034
MEM 4790.359375 1645127692.3038
MEM 4790.359375 1645127692.4041
MEM 4790.359375 1645127692.5044
MEM 4790.359375 1645127692.6047
MEM 4790.359375 1645127692.7050
MEM 4790.359375 1645127692.8053
MEM 4790.359375 1645127692.9056
MEM 4790.359375 1645127693.0059
MEM 4790.640625 1645127693.1061
MEM 4794.500000 1645127693.2064
MEM 4798.250000 1645127693.3066
MEM 4798.250000 1645127693.4069
MEM 4798.503906 1645127693.5072
MEM 4798.503906 1645127693.6076
MEM 4798.757812 1645127693.7079
MEM 4799.222656 1645127693.8082
MEM 4803.082031 1645127693.9085
MEM 4806.773438 1645127694.0088
MEM 4809.101562 1645127694.1090
MEM 4809.101562 1645127694.2092
MEM 4809.101562 1645127694.3095
MEM 4809.101562 1645127694.4099
MEM 4809.355469 1645127694.5102
MEM 4809.355469 1645127694.6105
MEM 4809.355469 1645127694.7109
MEM 4809.355469 1645127694.8113
MEM 4809.355469 1645127694.9117
MEM 4809.355469 1645127695.0120
MEM 4809.355469 1645127695.1123
MEM 4809.355469 1645127695.2127
MEM 4809.355469 1645127695.3130
MEM 4809.355469 1645127695.4133
MEM 4809.355469 1645127695.5136
MEM 4809.355469 1645127695.6139
MEM 4809.355469 1645127695.7142
MEM 4809.355469 1645127695.8145
MEM 4809.355469 1645127695.9148
MEM 4809.355469 1645127696.0151
MEM 4809.355469 1645127696.1154
MEM 4809.355469 1645127696.2157
MEM 4809.355469 1645127696.3159
MEM 4809.355469 1645127696.4162
MEM 4809.355469 1645127696.5165
MEM 4809.355469 1645127696.6167
MEM 4809.636719 1645127696.7169
MEM 4816.066406 1645127696.8172
MEM 4818.660156 1645127696.9175
MEM 4818.660156 1645127697.0177
MEM 4818.660156 1645127697.1180
MEM 4818.660156 1645127697.2183
MEM 4818.832031 1645127697.3186
MEM 4819.218750 1645127697.4188
MEM 4823.335938 1645127697.5192
MEM 4823.335938 1645127697.6195
MEM 4830.417969 1645127697.7197
MEM 4830.417969 1645127697.8199
MEM 4830.417969 1645127697.9202
MEM 4830.671875 1645127698.0205
MEM 4830.671875 1645127698.1208
MEM 4830.671875 1645127698.2212
MEM 4830.671875 1645127698.3215
MEM 4830.671875 1645127698.4218
MEM 4830.671875 1645127698.5221
MEM 4830.671875 1645127698.6223
MEM 4830.671875 1645127698.7227
MEM 4830.671875 1645127698.8230
MEM 4830.671875 1645127698.9233
MEM 4830.671875 1645127699.0236
MEM 4830.671875 1645127699.1239
MEM 4830.671875 1645127699.2242
MEM 4830.671875 1645127699.3245
MEM 4830.671875 1645127699.4248
MEM 4830.671875 1645127699.5251
MEM 4830.671875 1645127699.6254
MEM 4830.671875 1645127699.7258
MEM 4830.671875 1645127699.8261
MEM 4830.671875 1645127699.9263
MEM 4830.671875 1645127700.0266
MEM 4830.671875 1645127700.1269
MEM 4830.671875 1645127700.2272
MEM 4830.671875 1645127700.3275
MEM 4836.871094 1645127700.4278
MEM 4839.746094 1645127700.5281
MEM 4839.746094 1645127700.6283
MEM 4840.003906 1645127700.7286
MEM 4840.003906 1645127700.8289
MEM 4840.410156 1645127700.9293
MEM 4840.410156 1645127701.0295
MEM 4844.480469 1645127701.1298
MEM 4844.992188 1645127701.2301
MEM 4851.007812 1645127701.3304
MEM 4851.007812 1645127701.4306
MEM 4851.007812 1645127701.5308
MEM 4851.007812 1645127701.6311
MEM 4851.261719 1645127701.7315
MEM 4851.261719 1645127701.8318
MEM 4851.261719 1645127701.9321
MEM 4851.261719 1645127702.0324
MEM 4851.261719 1645127702.1326
MEM 4851.261719 1645127702.2329
MEM 4851.261719 1645127702.3333
MEM 4851.261719 1645127702.4335
MEM 4851.261719 1645127702.5338
MEM 4851.261719 1645127702.6342
MEM 4851.261719 1645127702.7344
MEM 4851.261719 1645127702.8347
MEM 4851.261719 1645127702.9350
MEM 4851.261719 1645127703.0353
MEM 4851.261719 1645127703.1356
MEM 4851.261719 1645127703.2359
MEM 4851.261719 1645127703.3362
MEM 4851.261719 1645127703.4365
MEM 4851.261719 1645127703.5368
MEM 4851.261719 1645127703.6371
MEM 4851.261719 1645127703.7374
MEM 4851.261719 1645127703.8377
MEM 4851.261719 1645127703.9380
MEM 4857.203125 1645127704.0384
MEM 4861.425781 1645127704.1387
MEM 4861.425781 1645127704.2391
MEM 4861.425781 1645127704.3394
MEM 4861.425781 1645127704.4397
MEM 4861.585938 1645127704.5401
MEM 4861.972656 1645127704.6403
MEM 4866.343750 1645127704.7406
MEM 4871.812500 1645127704.8409
MEM 4873.417969 1645127704.9411
MEM 4873.417969 1645127705.0413
MEM 4873.417969 1645127705.1416
MEM 4873.417969 1645127705.2419
MEM 4873.417969 1645127705.3422
MEM 4873.417969 1645127705.4425
MEM 4873.417969 1645127705.5429
MEM 4873.417969 1645127705.6432
MEM 4873.417969 1645127705.7435
MEM 4873.417969 1645127705.8438
MEM 4873.417969 1645127705.9441
MEM 4873.417969 1645127706.0444
MEM 4873.417969 1645127706.1447
MEM 4873.417969 1645127706.2450
MEM 4873.417969 1645127706.3453
MEM 4873.417969 1645127706.4456
MEM 4873.417969 1645127706.5459
MEM 4873.417969 1645127706.6462
MEM 4873.417969 1645127706.7465
MEM 4873.417969 1645127706.8467
MEM 4873.417969 1645127706.9470
MEM 4873.417969 1645127707.0473
MEM 4873.417969 1645127707.1476
MEM 4873.417969 1645127707.2479
MEM 4873.417969 1645127707.3481
MEM 4873.417969 1645127707.4485
MEM 4873.671875 1645127707.5488
MEM 4877.300781 1645127707.6491
MEM 4880.253906 1645127707.7494
MEM 4880.253906 1645127707.8497
MEM 4880.507812 1645127707.9500
MEM 4880.507812 1645127708.0503
MEM 4880.531250 1645127708.1507
MEM 4872.718750 1645127708.2509
MEM 4876.847656 1645127708.3511
MEM 4879.164062 1645127708.4514
MEM 4885.175781 1645127708.5517
MEM 4885.175781 1645127708.6521
MEM 4885.175781 1645127708.7524
MEM 4885.175781 1645127708.8528
MEM 4885.175781 1645127708.9532
MEM 4885.429688 1645127709.0535
MEM 4885.429688 1645127709.1538
MEM 4885.429688 1645127709.2541
MEM 4885.429688 1645127709.3544
MEM 4885.429688 1645127709.4547
MEM 4885.429688 1645127709.5550
MEM 4885.429688 1645127709.6553
MEM 4885.429688 1645127709.7557
MEM 4885.429688 1645127709.8559
MEM 4885.429688 1645127709.9563
MEM 4885.429688 1645127710.0566
MEM 4885.429688 1645127710.1569
MEM 4885.429688 1645127710.2572
MEM 4885.429688 1645127710.3575
MEM 4885.429688 1645127710.4578
MEM 4885.429688 1645127710.5581
MEM 4885.429688 1645127710.6584
MEM 4885.429688 1645127710.7588
MEM 4885.429688 1645127710.8591
MEM 4885.429688 1645127710.9594
MEM 4885.429688 1645127711.0596
MEM 4885.429688 1645127711.1599
MEM 4889.828125 1645127711.2603
MEM 4893.535156 1645127711.3605
MEM 4893.535156 1645127711.4608
MEM 4893.535156 1645127711.5611
MEM 4893.535156 1645127711.6615
MEM 4893.453125 1645127711.7617
MEM 4901.488281 1645127711.8620
MEM 4903.800781 1645127711.9623
MEM 4910.828125 1645127712.0625
MEM 4910.828125 1645127712.1628
MEM 4910.828125 1645127712.2630
MEM 4910.828125 1645127712.3633
MEM 4910.828125 1645127712.4637
MEM 4910.828125 1645127712.5641
MEM 4910.828125 1645127712.6644
MEM 4910.828125 1645127712.7647
MEM 4910.828125 1645127712.8650
MEM 4910.828125 1645127712.9654
MEM 4911.085938 1645127713.0657
MEM 4911.085938 1645127713.1660
MEM 4911.085938 1645127713.2664
MEM 4911.085938 1645127713.3667
MEM 4911.085938 1645127713.4669
MEM 4911.085938 1645127713.5672
MEM 4911.085938 1645127713.6675
MEM 4911.085938 1645127713.7678
MEM 4911.085938 1645127713.8681
MEM 4911.085938 1645127713.9685
MEM 4911.085938 1645127714.0688
MEM 4911.085938 1645127714.1691
MEM 4911.085938 1645127714.2693
MEM 4911.085938 1645127714.3696
MEM 4911.085938 1645127714.4699
MEM 4911.085938 1645127714.5702
MEM 4911.085938 1645127714.6705
MEM 4911.367188 1645127714.7708
MEM 4917.539062 1645127714.8712
MEM 4921.257812 1645127714.9715
MEM 4921.511719 1645127715.0719
MEM 4921.511719 1645127715.1722
MEM 4921.511719 1645127715.2726
MEM 4929.449219 1645127715.3729
MEM 4921.679688 1645127715.4733
MEM 4925.539062 1645127715.5736
MEM 4926.566406 1645127715.6738
MEM 4932.675781 1645127715.7741
MEM 4932.675781 1645127715.8743
MEM 4932.675781 1645127715.9746
MEM 4932.675781 1645127716.0749
MEM 4932.929688 1645127716.1752
MEM 4932.929688 1645127716.2755
MEM 4932.929688 1645127716.3758
MEM 4932.929688 1645127716.4761
MEM 4932.929688 1645127716.5764
MEM 4932.929688 1645127716.6767
MEM 4932.929688 1645127716.7770
MEM 4932.929688 1645127716.8773
MEM 4932.929688 1645127716.9776
MEM 4932.929688 1645127717.0779
MEM 4932.929688 1645127717.1783
MEM 4932.929688 1645127717.2786
MEM 4932.929688 1645127717.3790
MEM 4932.929688 1645127717.4792
MEM 4932.929688 1645127717.5795
MEM 4932.929688 1645127717.6797
MEM 4932.929688 1645127717.7801
MEM 4932.929688 1645127717.8804
MEM 4932.929688 1645127717.9806
MEM 4932.929688 1645127718.0810
MEM 4932.929688 1645127718.1813
MEM 4932.929688 1645127718.2816
MEM 4933.183594 1645127718.3819
MEM 4937.582031 1645127718.4822
MEM 4940.238281 1645127718.5824
MEM 4940.238281 1645127718.6829
MEM 4940.238281 1645127718.7832
MEM 4940.238281 1645127718.8835
MEM 4961.910156 1645127718.9839
MEM 4940.277344 1645127719.0842
MEM 4942.589844 1645127719.1846
MEM 4949.660156 1645127719.2849
MEM 4949.660156 1645127719.3852
MEM 4949.660156 1645127719.4855
MEM 4949.660156 1645127719.5859
MEM 4949.660156 1645127719.6862
MEM 4949.660156 1645127719.7866
MEM 4949.660156 1645127719.8869
MEM 4949.660156 1645127719.9872
MEM 4949.660156 1645127720.0875
MEM 4949.660156 1645127720.1878
MEM 4949.660156 1645127720.2881
MEM 4949.660156 1645127720.3884
MEM 4949.660156 1645127720.4887
MEM 4949.660156 1645127720.5891
MEM 4949.660156 1645127720.6894
MEM 4949.660156 1645127720.7897
MEM 4949.660156 1645127720.8900
MEM 4949.660156 1645127720.9903
MEM 4949.660156 1645127721.0906
MEM 4949.660156 1645127721.1909
MEM 4949.660156 1645127721.2912
MEM 4949.660156 1645127721.3915
MEM 4949.660156 1645127721.4918
MEM 4949.660156 1645127721.5921
MEM 4949.660156 1645127721.6924
MEM 4949.660156 1645127721.7927
MEM 4949.660156 1645127721.8930
MEM 4949.914062 1645127721.9933
MEM 4954.054688 1645127722.0937
MEM 4957.964844 1645127722.1939
MEM 4957.964844 1645127722.2940
MEM 4957.964844 1645127722.3943
MEM 4957.964844 1645127722.4947
MEM 4958.046875 1645127722.5950
MEM 4961.046875 1645127722.6953
MEM 4965.273438 1645127722.7955
MEM 4965.785156 1645127722.8959
MEM 4971.796875 1645127722.9961
MEM 4971.796875 1645127723.0964
MEM 4971.796875 1645127723.1966
MEM 4971.796875 1645127723.2969
MEM 4972.050781 1645127723.3973
MEM 4972.050781 1645127723.4976
MEM 4972.050781 1645127723.5979
MEM 4972.050781 1645127723.6982
MEM 4972.050781 1645127723.7986
MEM 4972.050781 1645127723.8989
MEM 4972.050781 1645127723.9993
MEM 4972.050781 1645127724.0996
MEM 4972.050781 1645127724.1999
MEM 4972.050781 1645127724.3002
MEM 4972.050781 1645127724.4006
MEM 4972.050781 1645127724.5008
MEM 4972.050781 1645127724.6012
MEM 4972.050781 1645127724.7014
MEM 4972.050781 1645127724.8018
MEM 4972.050781 1645127724.9021
MEM 4972.050781 1645127725.0024
MEM 4972.050781 1645127725.1027
MEM 4972.050781 1645127725.2030
MEM 4972.050781 1645127725.3033
MEM 4972.050781 1645127725.4036
MEM 4972.050781 1645127725.5039
MEM 4972.050781 1645127725.6042
MEM 4973.097656 1645127725.7045
MEM 4978.250000 1645127725.8048
MEM 4980.714844 1645127725.9050
MEM 4980.714844 1645127726.0054
MEM 4980.714844 1645127726.1058
MEM 4980.867188 1645127726.2061
MEM 5012.574219 1645127726.3064
MEM 4978.218750 1645127726.4067
MEM 4983.878906 1645127726.5071
MEM 4990.183594 1645127726.6074
MEM 4990.949219 1645127726.7078
MEM 4990.949219 1645127726.8081
MEM 4990.949219 1645127726.9084
MEM 4990.949219 1645127727.0087
MEM 4990.949219 1645127727.1091
MEM 4990.949219 1645127727.2094
MEM 4990.949219 1645127727.3097
MEM 4990.949219 1645127727.4100
MEM 4990.949219 1645127727.5103
MEM 4990.949219 1645127727.6107
MEM 4990.949219 1645127727.7110
MEM 4990.949219 1645127727.8113
MEM 4990.949219 1645127727.9116
MEM 4990.949219 1645127728.0119
MEM 4990.949219 1645127728.1122
MEM 4990.949219 1645127728.2125
MEM 4990.949219 1645127728.3129
MEM 4990.949219 1645127728.4132
MEM 4990.949219 1645127728.5136
MEM 4990.949219 1645127728.6139
MEM 4990.949219 1645127728.7142
MEM 4990.949219 1645127728.8145
MEM 4990.949219 1645127728.9149
MEM 4990.949219 1645127729.0152
MEM 4990.949219 1645127729.1156
MEM 4990.949219 1645127729.2159
MEM 4991.203125 1645127729.3161
MEM 4996.375000 1645127729.4165
MEM 5000.093750 1645127729.5167
MEM 5000.093750 1645127729.6170
MEM 5000.093750 1645127729.7173
MEM 5000.093750 1645127729.8176
MEM 5000.203125 1645127729.9179
MEM 5000.460938 1645127730.0182
MEM 5004.578125 1645127730.1185
MEM 5004.578125 1645127730.2189
MEM 5010.593750 1645127730.3192
MEM 5010.593750 1645127730.4195
MEM 5010.593750 1645127730.5198
MEM 5010.593750 1645127730.6202
MEM 5010.593750 1645127730.7205
MEM 5010.593750 1645127730.8208
MEM 5010.847656 1645127730.9211
MEM 5010.847656 1645127731.0214
MEM 5010.847656 1645127731.1217
MEM 5010.847656 1645127731.2221
MEM 5010.847656 1645127731.3224
MEM 5010.847656 1645127731.4228
MEM 5010.847656 1645127731.5230
MEM 5010.847656 1645127731.6233
MEM 5010.847656 1645127731.7236
MEM 5010.847656 1645127731.8239
MEM 5010.847656 1645127731.9242
MEM 5010.847656 1645127732.0245
MEM 5010.847656 1645127732.1248
MEM 5010.847656 1645127732.2251
MEM 5010.847656 1645127732.3254
MEM 5010.847656 1645127732.4257
MEM 5010.847656 1645127732.5260
MEM 5010.847656 1645127732.6264
MEM 5010.847656 1645127732.7267
MEM 5010.847656 1645127732.8271
MEM 5010.847656 1645127732.9274
MEM 5015.246094 1645127733.0277
MEM 5018.375000 1645127733.1281
MEM 5018.375000 1645127733.2284
MEM 5018.375000 1645127733.3287
MEM 5018.375000 1645127733.4290
MEM 5018.363281 1645127733.5294
MEM 5021.363281 1645127733.6297
MEM 5024.378906 1645127733.7301
MEM 5025.410156 1645127733.8304
MEM 5031.425781 1645127733.9307
MEM 5031.425781 1645127734.0310
MEM 5031.425781 1645127734.1313
MEM 5031.679688 1645127734.2316
MEM 5031.679688 1645127734.3319
MEM 5031.679688 1645127734.4323
MEM 5031.679688 1645127734.5326
MEM 5031.679688 1645127734.6329
MEM 5031.679688 1645127734.7332
MEM 5031.679688 1645127734.8336
MEM 5031.679688 1645127734.9339
MEM 5031.679688 1645127735.0342
MEM 5031.679688 1645127735.1345
MEM 5031.679688 1645127735.2348
MEM 5031.679688 1645127735.3351
MEM 5031.679688 1645127735.4354
MEM 5031.679688 1645127735.5357
MEM 5031.679688 1645127735.6360
MEM 5031.679688 1645127735.7364
MEM 5031.679688 1645127735.8366
MEM 5031.679688 1645127735.9369
MEM 5031.679688 1645127736.0373
MEM 5031.679688 1645127736.1375
MEM 5031.679688 1645127736.2378
MEM 5031.679688 1645127736.3382
MEM 5031.679688 1645127736.4385
MEM 5031.679688 1645127736.5388
MEM 5035.562500 1645127736.6391
MEM 5040.542969 1645127736.7394
MEM 5040.542969 1645127736.8396
MEM 5040.542969 1645127736.9399
MEM 5040.542969 1645127737.0403
MEM 5040.339844 1645127737.1406
MEM 5040.339844 1645127737.2408
